bias	electoral_district	election_night_leader	final_winner	prob_winner	prob_lib	prob_ndp	prob_grn	prob_lbn	prob_other
0.05	Surrey South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.05	Surrey-Whalley	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.05	Surrey-White Rock	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.05	Vancouver-Fairview	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.05	Vancouver-False Creek	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.05	Vancouver-Fraserview	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.05	Vancouver-Hastings	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.05	Vancouver-Kensington	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.05	Vancouver-Kingsway	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.05	Vancouver-Langara	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.05	Vancouver-Mount Pleasant	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.05	Vancouver-Point Grey	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.05	Vancouver-Quilchena	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.05	Vancouver-West End	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.05	Vernon-Monashee	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.05	Victoria-Beacon Hill	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.05	Victoria-Swan Lake	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.05	West Vancouver-Capilano	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.05	West Vancouver-Sea to Sky	GP	GP	1.0	0.0	0.0	1.0	0.0	0.0
0.06	Abbotsford-Mission	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Abbotsford South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Abbotsford West	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Boundary-Similkameen	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Burnaby-Deer Lake	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Burnaby-Edmonds	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Burnaby-Lougheed	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Burnaby North	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Cariboo-Chilcotin	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Cariboo North	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Chilliwack	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Chilliwack-Kent	NDP	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Columbia River-Revelstoke	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Coquitlam-Burke Mountain	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Coquitlam-Maillardville	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Courtenay-Comox	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Cowichan Valley	GP	GP	1.0	0.0	0.0	1.0	0.0	0.0
0.06	Delta North	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Delta South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Esquimalt-Metchosin	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Fraser-Nicola	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Kamloops-North Thompson	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Kamloops-South Thompson	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Kelowna-Lake Country	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Kelowna-Mission	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Kelowna West	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Kootenay East	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Kootenay West	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Langford-Juan de Fuca	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Langley	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Langley East	NDP	LIB	0.6295	0.6295	0.3705	0.0	0.0	0.0
0.06	Maple Ridge-Mission	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Maple Ridge-Pitt Meadows	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Mid Island-Pacific Rim	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Nanaimo	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Nanaimo-North Cowichan	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Nechako Lakes	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Nelson-Creston	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	New Westminster	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	North Coast	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	North Island	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	North Vancouver-Lonsdale	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	North Vancouver-Seymour	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Oak Bay-Gordon Head	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Parksville-Qualicum	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Peace River North	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Peace River South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Penticton	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Port Coquitlam	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Port Moody-Coquitlam	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Powell River-Sunshine Coast	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Prince George-Mackenzie	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Prince George-Valemount	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Richmond North Centre	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Richmond-Queensborough	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Richmond South Centre	NDP	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Richmond-Steveston	NDP	NDP	0.9575	0.0425	0.9575	0.0	0.0	0.0
0.06	Saanich North and the Islands	GP	GP	1.0	0.0	0.0	1.0	0.0	0.0
0.06	Saanich South	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Shuswap	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Skeena	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Stikine	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Surrey-Cloverdale	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Surrey-Fleetwood	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Surrey-Green Timbers	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Surrey-Guildford	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Surrey-Newton	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Surrey-Panorama	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Surrey South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Surrey-Whalley	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Surrey-White Rock	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Vancouver-Fairview	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Vancouver-False Creek	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Vancouver-Fraserview	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Vancouver-Hastings	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Vancouver-Kensington	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Vancouver-Kingsway	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Vancouver-Langara	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Vancouver-Mount Pleasant	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Vancouver-Point Grey	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Vancouver-Quilchena	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Vancouver-West End	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Vernon-Monashee	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	Victoria-Beacon Hill	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	Victoria-Swan Lake	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.06	West Vancouver-Capilano	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.06	West Vancouver-Sea to Sky	GP	GP	1.0	0.0	0.0	1.0	0.0	0.0
0.07	Abbotsford-Mission	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Abbotsford South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Abbotsford West	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Boundary-Similkameen	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Burnaby-Deer Lake	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Burnaby-Edmonds	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Burnaby-Lougheed	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Burnaby North	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Cariboo-Chilcotin	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Cariboo North	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Chilliwack	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Chilliwack-Kent	NDP	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Columbia River-Revelstoke	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Coquitlam-Burke Mountain	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Coquitlam-Maillardville	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Courtenay-Comox	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Cowichan Valley	GP	GP	1.0	0.0	0.0	1.0	0.0	0.0
0.07	Delta North	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Delta South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Esquimalt-Metchosin	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Fraser-Nicola	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Kamloops-North Thompson	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Kamloops-South Thompson	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Kelowna-Lake Country	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Kelowna-Mission	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Kelowna West	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Kootenay East	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Kootenay West	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Langford-Juan de Fuca	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Langley	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Langley East	NDP	LIB	0.997	0.997	0.003	0.0	0.0	0.0
0.07	Maple Ridge-Mission	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Maple Ridge-Pitt Meadows	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Mid Island-Pacific Rim	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Nanaimo	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Nanaimo-North Cowichan	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Nechako Lakes	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Nelson-Creston	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	New Westminster	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	North Coast	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	North Island	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	North Vancouver-Lonsdale	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	North Vancouver-Seymour	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Oak Bay-Gordon Head	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Parksville-Qualicum	NDP	NDP	0.956	0.044	0.956	0.0	0.0	0.0
0.07	Peace River North	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Peace River South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Penticton	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Port Coquitlam	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Port Moody-Coquitlam	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Powell River-Sunshine Coast	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Prince George-Mackenzie	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Prince George-Valemount	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Richmond North Centre	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Richmond-Queensborough	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Richmond South Centre	NDP	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Richmond-Steveston	NDP	NDP	0.5535	0.4465	0.5535	0.0	0.0	0.0
0.07	Saanich North and the Islands	GP	GP	1.0	0.0	0.0	1.0	0.0	0.0
0.07	Saanich South	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Shuswap	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Skeena	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Stikine	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Surrey-Cloverdale	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Surrey-Fleetwood	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Surrey-Green Timbers	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Surrey-Guildford	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Surrey-Newton	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Surrey-Panorama	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Surrey South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Surrey-Whalley	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Surrey-White Rock	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Vancouver-Fairview	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Vancouver-False Creek	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Vancouver-Fraserview	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Vancouver-Hastings	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Vancouver-Kensington	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Vancouver-Kingsway	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Vancouver-Langara	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Vancouver-Mount Pleasant	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Vancouver-Point Grey	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Vancouver-Quilchena	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Vancouver-West End	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Vernon-Monashee	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	Victoria-Beacon Hill	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	Victoria-Swan Lake	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.07	West Vancouver-Capilano	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.07	West Vancouver-Sea to Sky	GP	GP	1.0	0.0	0.0	1.0	0.0	0.0
0.08	Abbotsford-Mission	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Abbotsford South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Abbotsford West	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Boundary-Similkameen	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Burnaby-Deer Lake	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Burnaby-Edmonds	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Burnaby-Lougheed	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Burnaby North	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Cariboo-Chilcotin	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Cariboo North	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Chilliwack	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Chilliwack-Kent	NDP	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Columbia River-Revelstoke	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Coquitlam-Burke Mountain	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Coquitlam-Maillardville	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Courtenay-Comox	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Cowichan Valley	GP	GP	1.0	0.0	0.0	1.0	0.0	0.0
0.08	Delta North	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Delta South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Esquimalt-Metchosin	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Fraser-Nicola	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Kamloops-North Thompson	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Kamloops-South Thompson	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Kelowna-Lake Country	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Kelowna-Mission	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Kelowna West	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Kootenay East	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Kootenay West	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Langford-Juan de Fuca	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Langley	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Langley East	NDP	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Maple Ridge-Mission	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Maple Ridge-Pitt Meadows	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Mid Island-Pacific Rim	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Nanaimo	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Nanaimo-North Cowichan	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Nechako Lakes	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Nelson-Creston	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	New Westminster	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	North Coast	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	North Island	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	North Vancouver-Lonsdale	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	North Vancouver-Seymour	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Oak Bay-Gordon Head	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Parksville-Qualicum	NDP	LIB	0.714	0.714	0.286	0.0	0.0	0.0
0.08	Peace River North	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Peace River South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Penticton	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Port Coquitlam	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Port Moody-Coquitlam	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Powell River-Sunshine Coast	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Prince George-Mackenzie	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Prince George-Valemount	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Richmond North Centre	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Richmond-Queensborough	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Richmond South Centre	NDP	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Richmond-Steveston	NDP	LIB	0.93	0.93	0.07	0.0	0.0	0.0
0.08	Saanich North and the Islands	GP	GP	1.0	0.0	0.0	1.0	0.0	0.0
0.08	Saanich South	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Shuswap	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Skeena	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Stikine	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Surrey-Cloverdale	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Surrey-Fleetwood	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Surrey-Green Timbers	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Surrey-Guildford	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Surrey-Newton	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Surrey-Panorama	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Surrey South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Surrey-Whalley	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Surrey-White Rock	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Vancouver-Fairview	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Vancouver-False Creek	NDP	NDP	0.9995	0.0005	0.9995	0.0	0.0	0.0
0.08	Vancouver-Fraserview	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Vancouver-Hastings	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Vancouver-Kensington	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Vancouver-Kingsway	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Vancouver-Langara	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Vancouver-Mount Pleasant	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Vancouver-Point Grey	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Vancouver-Quilchena	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Vancouver-West End	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Vernon-Monashee	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	Victoria-Beacon Hill	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	Victoria-Swan Lake	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.08	West Vancouver-Capilano	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.08	West Vancouver-Sea to Sky	GP	GP	0.99	0.01	0.0	0.99	0.0	0.0
0.09	Abbotsford-Mission	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Abbotsford South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Abbotsford West	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Boundary-Similkameen	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Burnaby-Deer Lake	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Burnaby-Edmonds	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Burnaby-Lougheed	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Burnaby North	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Cariboo-Chilcotin	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Cariboo North	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Chilliwack	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Chilliwack-Kent	NDP	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Columbia River-Revelstoke	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Coquitlam-Burke Mountain	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Coquitlam-Maillardville	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Courtenay-Comox	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Cowichan Valley	GP	GP	1.0	0.0	0.0	1.0	0.0	0.0
0.09	Delta North	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Delta South	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Esquimalt-Metchosin	NDP	NDP	1.0	0.0	1.0	0.0	0.0	0.0
0.09	Fraser-Nicola	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
0.09	Kamloops-North Thompson	LIB	LIB	1.0	1.0	0.0	0.0	0.0	0.0
